id_user,asistencia_webinars,clicks_bolsa_trabajo,situacion_laboral,clicks_marketing,profesion,recencia_interaccion,cliente_antiguo,ubicacion_region,tipo_entidad_interes,estado_postulacion_historica,compro_curso
HIST-269,0,5,sector_privado,media,Otro,87,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-270,3,6,sector_privado,media,Economista,175,1,Callao,Organismos Autónomos,Postulante frecuente,1
HIST-271,9,3,sector_privado,nula,Otro,144,1,Piura,Otro,Solo visualizador,0
HIST-272,10,13,independiente,nula,Otro,42,1,Arequipa,Otro,Finalista/Seleccionado,1
HIST-273,3,1,sector_publico,media,Ingeniero,144,0,Arequipa,Municipalidades,Finalista/Seleccionado,0
HIST-274,0,13,sector_privado,alta,Economista,125,1,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-275,3,9,sector_privado,media,Arquitecto,153,0,Callao,Organismos Autónomos,Finalista/Seleccionado,0
HIST-276,7,15,sector_privado,media,Otro,135,0,Lima,Municipalidades,Finalista/Seleccionado,0
HIST-277,1,4,sector_publico,nula,Medico,99,0,Lima,Municipalidades,Otro,0
HIST-278,2,1,sector_privado,nula,Economista,144,0,Otro,Organismos Autónomos,Solo visualizador,0
HIST-279,10,12,sector_publico,alta,Contador,144,1,Lima,Municipalidades,Solo visualizador,1
HIST-280,8,15,sector_publico,nula,Medico,30,1,Otro,Municipalidades,Finalista/Seleccionado,1
HIST-281,3,12,independiente,alta,Profesor,149,0,Callao,Municipalidades,Solo visualizador,0
HIST-282,5,9,sector_publico,nula,Administrador,38,1,Callao,Organismos Autónomos,Finalista/Seleccionado,1
HIST-283,2,4,sector_privado,media,Profesor,13,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-284,7,17,sector_publico,nula,Arquitecto,137,1,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-285,8,16,independiente,alta,Profesor,141,0,Callao,Gobierno Regional,Otro,1
HIST-286,5,19,sector_privado,media,Otro,140,1,Callao,Municipalidades,Solo visualizador,1
HIST-287,9,0,sector_privado,nula,Economista,11,0,Lima,Gobierno Regional,Solo visualizador,0
HIST-288,1,1,independiente,alta,Medico,97,1,Lima,Otro,Otro,0
HIST-289,7,3,sector_publico,media,Contador,114,0,Cusco,Organismos Autónomos,Finalista/Seleccionado,1
HIST-290,6,6,sector_privado,alta,Administrador,25,1,Cusco,Organismos Autónomos,Otro,1
HIST-291,8,8,sector_privado,nula,Arquitecto,146,1,Piura,Organismos Autónomos,Otro,1
HIST-292,2,11,sector_privado,alta,Otro,45,1,Piura,Otro,Finalista/Seleccionado,0
HIST-293,0,13,independiente,media,Administrador,45,0,Piura,Gobierno Regional,Otro,0
HIST-294,6,17,independiente,nula,Arquitecto,179,1,Otro,Otro,Postulante frecuente,1
HIST-295,9,10,sector_publico,alta,Profesor,173,0,Piura,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-296,4,10,sector_privado,nula,Arquitecto,30,1,Cusco,Otro,Solo visualizador,1
HIST-297,2,20,sector_publico,alta,Economista,19,0,Arequipa,Organismos Autónomos,Postulante frecuente,0
HIST-298,8,13,sector_privado,alta,Otro,157,0,Callao,Gobierno Regional,Postulante frecuente,0
HIST-299,1,9,sector_publico,media,Profesor,43,1,Piura,Otro,Solo visualizador,0
HIST-300,7,8,sector_privado,alta,Economista,89,0,Cusco,Ministerios/Poder Ejecutivo,Otro,0
HIST-301,3,14,independiente,alta,Ingeniero,137,1,Cusco,Otro,Finalista/Seleccionado,1
HIST-302,1,6,sector_privado,alta,Administrador,25,1,Arequipa,Municipalidades,Otro,0
HIST-303,1,4,independiente,alta,Arquitecto,88,1,Otro,Gobierno Regional,Otro,0
HIST-304,0,3,sector_privado,nula,Abogado,24,0,Lima,Otro,Postulante frecuente,0
HIST-305,1,1,sector_publico,media,Otro,31,1,Otro,Gobierno Regional,Otro,0
HIST-306,7,13,independiente,media,Medico,179,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-307,7,10,sector_publico,media,Ingeniero,38,1,Otro,Otro,Solo visualizador,1
HIST-308,7,8,independiente,media,Arquitecto,12,0,Piura,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-309,6,13,sector_privado,media,Economista,175,0,Otro,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-310,1,2,sector_privado,alta,Contador,138,1,Piura,Otro,Otro,0
HIST-311,4,14,sector_publico,media,Profesor,39,1,Callao,Gobierno Regional,Otro,1
HIST-312,3,18,sector_privado,alta,Economista,89,1,Piura,Otro,Solo visualizador,1
HIST-313,5,8,sector_publico,alta,Profesor,131,1,Otro,Municipalidades,Finalista/Seleccionado,1
HIST-314,5,15,sector_publico,alta,Profesor,141,1,Lima,Organismos Autónomos,Otro,1
HIST-315,9,15,sector_publico,media,Administrador,9,0,Cusco,Gobierno Regional,Solo visualizador,1
HIST-316,9,0,sector_publico,nula,Abogado,90,1,Otro,Gobierno Regional,Postulante frecuente,1
HIST-317,1,13,sector_publico,alta,Administrador,2,0,Callao,Municipalidades,Solo visualizador,0
HIST-318,3,8,independiente,nula,Arquitecto,22,1,Cusco,Gobierno Regional,Otro,1
HIST-319,2,4,independiente,alta,Arquitecto,175,0,Callao,Municipalidades,Postulante frecuente,0
HIST-320,4,5,independiente,nula,Abogado,85,1,Cusco,Gobierno Regional,Solo visualizador,0
HIST-321,0,1,independiente,nula,Profesor,175,0,Lima,Otro,Solo visualizador,0
HIST-322,9,2,sector_privado,media,Otro,77,0,Piura,Gobierno Regional,Postulante frecuente,1
HIST-323,10,18,sector_privado,alta,Contador,162,0,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-324,6,8,sector_privado,media,Contador,76,1,Piura,Municipalidades,Solo visualizador,1
HIST-325,5,17,independiente,media,Medico,172,0,Otro,Otro,Solo visualizador,0
HIST-326,7,18,sector_publico,media,Abogado,53,0,Piura,Organismos Autónomos,Solo visualizador,1
HIST-327,1,3,independiente,alta,Ingeniero,138,1,Cusco,Ministerios/Poder Ejecutivo,Otro,0
HIST-328,6,17,independiente,media,Ingeniero,157,1,Callao,Otro,Postulante frecuente,1
HIST-329,6,8,independiente,nula,Economista,117,1,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-330,8,19,sector_publico,nula,Administrador,11,0,Cusco,Organismos Autónomos,Solo visualizador,1
HIST-331,10,7,sector_publico,media,Administrador,156,0,Callao,Otro,Solo visualizador,0
HIST-332,1,11,sector_privado,alta,Administrador,32,1,Otro,Ministerios/Poder Ejecutivo,Otro,0
HIST-333,9,19,sector_privado,media,Arquitecto,19,0,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-334,9,8,sector_privado,media,Profesor,40,0,Arequipa,Otro,Postulante frecuente,1
HIST-335,5,17,independiente,nula,Administrador,130,0,Otro,Gobierno Regional,Finalista/Seleccionado,0
HIST-336,6,9,independiente,alta,Medico,16,0,Otro,Organismos Autónomos,Postulante frecuente,1
HIST-337,2,19,sector_privado,alta,Profesor,142,0,Callao,Organismos Autónomos,Postulante frecuente,0
HIST-338,5,4,independiente,alta,Economista,161,1,Callao,Gobierno Regional,Postulante frecuente,1
HIST-339,10,6,sector_privado,media,Abogado,22,1,Arequipa,Organismos Autónomos,Postulante frecuente,1
HIST-340,3,2,sector_privado,nula,Economista,82,0,Cusco,Otro,Finalista/Seleccionado,0
HIST-341,0,1,sector_publico,media,Administrador,74,0,Callao,Otro,Finalista/Seleccionado,0
HIST-342,9,10,independiente,alta,Arquitecto,101,1,Otro,Otro,Postulante frecuente,1
HIST-343,7,16,sector_publico,media,Arquitecto,8,1,Lima,Municipalidades,Otro,1
HIST-344,0,14,sector_privado,nula,Administrador,154,1,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-345,4,12,independiente,alta,Otro,43,0,Lima,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-346,4,10,sector_publico,nula,Arquitecto,119,1,Callao,Gobierno Regional,Otro,1
HIST-347,7,18,sector_privado,media,Arquitecto,117,1,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-348,1,0,sector_publico,alta,Medico,29,0,Cusco,Gobierno Regional,Otro,0
HIST-349,1,9,sector_publico,alta,Abogado,28,1,Cusco,Gobierno Regional,Finalista/Seleccionado,1
HIST-350,10,0,sector_privado,nula,Ingeniero,160,1,Piura,Otro,Otro,1
HIST-351,2,9,sector_privado,alta,Economista,143,1,Lima,Municipalidades,Postulante frecuente,0
HIST-352,7,18,independiente,alta,Otro,98,0,Otro,Gobierno Regional,Finalista/Seleccionado,1
HIST-353,8,19,sector_privado,nula,Profesor,2,0,Piura,Municipalidades,Finalista/Seleccionado,1
HIST-354,0,4,sector_publico,alta,Economista,153,1,Piura,Gobierno Regional,Otro,0
HIST-355,8,0,independiente,media,Administrador,161,0,Arequipa,Municipalidades,Otro,0
HIST-356,4,4,sector_publico,media,Otro,114,1,Arequipa,Organismos Autónomos,Solo visualizador,1
HIST-357,3,6,independiente,media,Profesor,138,0,Callao,Otro,Otro,0
HIST-358,4,16,sector_publico,alta,Arquitecto,76,1,Cusco,Municipalidades,Finalista/Seleccionado,1
HIST-359,4,6,independiente,alta,Ingeniero,63,1,Piura,Organismos Autónomos,Solo visualizador,1
HIST-360,4,2,sector_privado,media,Arquitecto,41,0,Callao,Organismos Autónomos,Otro,0
HIST-361,3,19,sector_publico,media,Profesor,0,0,Piura,Municipalidades,Finalista/Seleccionado,1
HIST-362,5,16,sector_privado,nula,Contador,77,1,Piura,Otro,Finalista/Seleccionado,1
HIST-363,8,16,independiente,alta,Medico,53,1,Arequipa,Organismos Autónomos,Solo visualizador,1
HIST-364,9,15,sector_privado,alta,Contador,59,1,Cusco,Municipalidades,Solo visualizador,1
HIST-365,8,0,independiente,nula,Otro,136,1,Arequipa,Organismos Autónomos,Postulante frecuente,1
HIST-366,4,9,sector_privado,nula,Arquitecto,17,0,Cusco,Municipalidades,Solo visualizador,1
HIST-367,3,13,sector_publico,nula,Economista,78,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-368,5,1,independiente,media,Administrador,79,1,Callao,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-369,3,18,sector_privado,nula,Medico,132,0,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-370,8,14,sector_publico,alta,Profesor,70,1,Cusco,Otro,Finalista/Seleccionado,1
HIST-371,3,8,sector_privado,media,Arquitecto,149,1,Piura,Organismos Autónomos,Otro,1
HIST-372,0,12,independiente,alta,Profesor,88,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-373,0,17,sector_publico,nula,Ingeniero,120,1,Lima,Gobierno Regional,Solo visualizador,0
HIST-374,3,11,independiente,alta,Profesor,175,1,Arequipa,Organismos Autónomos,Finalista/Seleccionado,1
HIST-375,7,2,sector_privado,nula,Otro,171,1,Lima,Ministerios/Poder Ejecutivo,Otro,1
HIST-376,7,8,sector_privado,nula,Abogado,168,1,Piura,Ministerios/Poder Ejecutivo,Otro,1
HIST-377,9,11,sector_privado,media,Contador,64,0,Otro,Organismos Autónomos,Postulante frecuente,1
HIST-378,5,13,sector_privado,alta,Arquitecto,71,1,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-379,6,2,independiente,nula,Administrador,156,1,Piura,Municipalidades,Otro,0
HIST-380,5,7,independiente,nula,Contador,33,1,Cusco,Otro,Solo visualizador,1
HIST-381,7,4,sector_publico,alta,Abogado,114,0,Otro,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-382,3,1,independiente,nula,Arquitecto,137,1,Callao,Otro,Finalista/Seleccionado,0
HIST-383,2,1,independiente,alta,Arquitecto,29,0,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-384,7,6,sector_publico,alta,Administrador,161,0,Arequipa,Municipalidades,Solo visualizador,1
HIST-385,4,7,sector_privado,alta,Contador,30,1,Piura,Municipalidades,Otro,1
HIST-386,6,14,independiente,media,Contador,111,1,Piura,Gobierno Regional,Solo visualizador,1
HIST-387,9,7,sector_privado,alta,Contador,163,1,Cusco,Municipalidades,Solo visualizador,1
HIST-388,3,16,sector_publico,media,Contador,129,1,Callao,Gobierno Regional,Otro,1
HIST-389,5,18,sector_privado,nula,Economista,76,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-390,2,16,sector_publico,alta,Administrador,34,0,Lima,Municipalidades,Solo visualizador,0
HIST-391,6,6,sector_publico,nula,Administrador,62,0,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-392,0,8,sector_privado,nula,Medico,79,0,Lima,Otro,Postulante frecuente,0
HIST-393,7,8,sector_privado,nula,Contador,108,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-394,3,14,sector_publico,nula,Abogado,78,0,Cusco,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-395,3,17,sector_publico,nula,Ingeniero,61,1,Piura,Otro,Postulante frecuente,1
HIST-396,1,0,independiente,nula,Contador,115,1,Cusco,Organismos Autónomos,Postulante frecuente,0
HIST-397,9,17,sector_privado,media,Profesor,148,0,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-398,5,9,independiente,media,Arquitecto,1,0,Lima,Organismos Autónomos,Solo visualizador,1
HIST-399,7,9,independiente,nula,Otro,56,0,Otro,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-400,9,6,independiente,alta,Contador,83,0,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-401,4,10,independiente,media,Medico,165,0,Piura,Organismos Autónomos,Solo visualizador,0
HIST-402,6,0,sector_privado,media,Arquitecto,13,1,Arequipa,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-403,1,8,sector_publico,media,Administrador,57,0,Piura,Otro,Finalista/Seleccionado,0
HIST-404,8,5,sector_privado,media,Profesor,9,0,Lima,Municipalidades,Solo visualizador,1
HIST-405,10,12,sector_privado,nula,Arquitecto,59,1,Callao,Organismos Autónomos,Finalista/Seleccionado,1
HIST-406,6,1,sector_privado,media,Abogado,166,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-407,2,18,independiente,nula,Medico,29,0,Piura,Gobierno Regional,Postulante frecuente,0
HIST-408,10,11,independiente,media,Arquitecto,154,1,Arequipa,Organismos Autónomos,Solo visualizador,1
HIST-409,6,7,independiente,alta,Abogado,101,0,Piura,Gobierno Regional,Finalista/Seleccionado,1
HIST-410,7,9,sector_publico,nula,Medico,17,1,Piura,Otro,Otro,1
HIST-411,10,1,sector_privado,alta,Economista,134,1,Piura,Otro,Solo visualizador,1
HIST-412,7,3,sector_publico,alta,Ingeniero,23,0,Otro,Municipalidades,Postulante frecuente,1
HIST-413,8,2,independiente,nula,Economista,44,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-414,5,2,sector_privado,nula,Administrador,81,1,Otro,Gobierno Regional,Postulante frecuente,1
HIST-415,9,19,sector_publico,alta,Economista,122,0,Callao,Otro,Otro,1
HIST-416,1,0,independiente,nula,Arquitecto,36,0,Lima,Organismos Autónomos,Solo visualizador,0
HIST-417,4,7,sector_privado,alta,Arquitecto,144,0,Otro,Gobierno Regional,Finalista/Seleccionado,0
HIST-418,3,8,sector_publico,media,Economista,4,1,Otro,Gobierno Regional,Otro,1
HIST-419,0,5,sector_privado,nula,Otro,109,0,Callao,Municipalidades,Solo visualizador,0
HIST-420,1,17,sector_privado,nula,Abogado,120,0,Cusco,Otro,Postulante frecuente,0
HIST-421,8,11,independiente,media,Economista,10,1,Arequipa,Otro,Finalista/Seleccionado,1
HIST-422,6,14,sector_privado,media,Otro,147,0,Piura,Otro,Postulante frecuente,1
HIST-423,0,11,independiente,media,Otro,102,0,Cusco,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-424,1,10,independiente,nula,Medico,179,0,Piura,Gobierno Regional,Postulante frecuente,0
HIST-425,3,15,sector_publico,media,Abogado,107,1,Cusco,Otro,Otro,1
HIST-426,5,6,sector_privado,media,Economista,118,0,Callao,Otro,Postulante frecuente,0
HIST-427,8,11,sector_publico,nula,Medico,136,1,Piura,Municipalidades,Finalista/Seleccionado,1
HIST-428,1,2,independiente,alta,Profesor,95,1,Lima,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-429,1,19,sector_privado,media,Ingeniero,87,0,Piura,Gobierno Regional,Otro,0
HIST-430,9,17,sector_privado,media,Administrador,67,0,Callao,Municipalidades,Otro,0
HIST-431,5,8,independiente,media,Economista,92,1,Cusco,Otro,Solo visualizador,1
HIST-432,10,3,sector_publico,alta,Contador,154,1,Otro,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-433,0,9,independiente,alta,Otro,99,1,Piura,Municipalidades,Postulante frecuente,0
HIST-434,9,16,sector_privado,alta,Contador,56,0,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-435,0,5,independiente,nula,Otro,12,1,Cusco,Gobierno Regional,Finalista/Seleccionado,0
HIST-436,6,15,independiente,alta,Profesor,106,1,Piura,Otro,Finalista/Seleccionado,1
HIST-437,6,14,independiente,nula,Arquitecto,153,0,Callao,Municipalidades,Finalista/Seleccionado,0
HIST-438,4,16,sector_publico,nula,Administrador,38,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-439,6,1,independiente,alta,Ingeniero,53,1,Piura,Gobierno Regional,Finalista/Seleccionado,0
HIST-440,6,0,independiente,nula,Contador,12,1,Piura,Gobierno Regional,Finalista/Seleccionado,1
HIST-441,4,2,sector_privado,media,Ingeniero,171,1,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-442,3,14,sector_publico,nula,Medico,168,0,Lima,Gobierno Regional,Solo visualizador,0
HIST-443,6,19,independiente,nula,Otro,77,0,Lima,Gobierno Regional,Otro,0
HIST-444,9,10,sector_privado,alta,Arquitecto,113,0,Cusco,Gobierno Regional,Solo visualizador,0
HIST-445,2,10,sector_privado,alta,Arquitecto,153,0,Otro,Organismos Autónomos,Solo visualizador,0
HIST-446,2,18,sector_privado,nula,Administrador,19,0,Lima,Otro,Postulante frecuente,0
HIST-447,2,20,sector_publico,media,Arquitecto,176,0,Arequipa,Municipalidades,Solo visualizador,0
HIST-448,9,16,sector_privado,nula,Economista,99,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,0
HIST-449,7,18,sector_publico,nula,Administrador,86,1,Piura,Gobierno Regional,Solo visualizador,1
HIST-450,6,4,independiente,alta,Ingeniero,26,0,Piura,Otro,Postulante frecuente,0
HIST-451,6,0,sector_privado,alta,Ingeniero,33,0,Otro,Gobierno Regional,Postulante frecuente,1
HIST-452,8,19,sector_publico,media,Arquitecto,106,0,Callao,Otro,Solo visualizador,0
HIST-453,3,11,sector_privado,alta,Arquitecto,170,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,0
HIST-454,8,20,independiente,alta,Arquitecto,65,0,Callao,Otro,Otro,0
HIST-455,6,9,independiente,nula,Abogado,115,1,Callao,Municipalidades,Postulante frecuente,1
HIST-456,10,3,sector_privado,alta,Otro,139,0,Cusco,Organismos Autónomos,Postulante frecuente,0
HIST-457,3,9,sector_privado,media,Economista,144,1,Arequipa,Organismos Autónomos,Otro,1
HIST-458,9,9,sector_privado,media,Profesor,78,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-459,2,6,sector_privado,nula,Administrador,81,0,Callao,Gobierno Regional,Otro,0
HIST-460,9,2,sector_publico,nula,Arquitecto,122,0,Lima,Organismos Autónomos,Otro,0
HIST-461,10,19,independiente,media,Arquitecto,156,1,Arequipa,Municipalidades,Postulante frecuente,1
HIST-462,7,7,sector_privado,nula,Arquitecto,25,1,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-463,10,4,independiente,nula,Economista,65,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-464,1,5,independiente,alta,Administrador,90,1,Callao,Municipalidades,Solo visualizador,0
HIST-465,10,20,independiente,alta,Abogado,122,0,Lima,Otro,Otro,0
HIST-466,4,19,independiente,alta,Arquitecto,60,0,Cusco,Municipalidades,Solo visualizador,0
HIST-467,7,20,independiente,media,Administrador,27,1,Otro,Otro,Solo visualizador,1
HIST-468,5,2,sector_publico,alta,Ingeniero,62,0,Callao,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-469,6,20,sector_publico,alta,Profesor,92,1,Arequipa,Organismos Autónomos,Finalista/Seleccionado,1
HIST-470,3,15,sector_privado,media,Economista,66,1,Arequipa,Otro,Otro,1
HIST-471,4,14,sector_privado,nula,Medico,62,1,Callao,Organismos Autónomos,Solo visualizador,1
HIST-472,9,1,sector_privado,nula,Ingeniero,71,1,Arequipa,Municipalidades,Otro,1
HIST-473,2,2,independiente,media,Profesor,146,1,Otro,Organismos Autónomos,Otro,0
HIST-474,4,5,sector_publico,alta,Arquitecto,160,0,Cusco,Municipalidades,Solo visualizador,1
HIST-475,9,6,sector_publico,nula,Economista,101,1,Otro,Otro,Otro,1
HIST-476,4,16,sector_privado,nula,Economista,141,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-477,5,2,independiente,media,Economista,10,0,Otro,Ministerios/Poder Ejecutivo,Otro,1
HIST-478,8,4,sector_publico,alta,Contador,95,1,Lima,Gobierno Regional,Finalista/Seleccionado,1
HIST-479,6,19,sector_publico,alta,Economista,20,1,Cusco,Otro,Otro,1
HIST-480,0,7,sector_publico,media,Economista,113,1,Piura,Otro,Finalista/Seleccionado,1
HIST-481,10,19,sector_privado,media,Medico,77,1,Piura,Municipalidades,Solo visualizador,1
HIST-482,9,4,sector_publico,nula,Arquitecto,38,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-483,4,16,independiente,media,Economista,170,1,Otro,Municipalidades,Otro,1
HIST-484,0,4,independiente,nula,Economista,41,1,Lima,Gobierno Regional,Postulante frecuente,0
HIST-485,0,12,sector_publico,media,Arquitecto,28,0,Piura,Organismos Autónomos,Otro,0
HIST-486,7,10,independiente,media,Administrador,71,0,Arequipa,Otro,Solo visualizador,1
HIST-487,6,16,sector_publico,alta,Otro,88,1,Lima,Organismos Autónomos,Otro,1
HIST-488,4,17,sector_publico,nula,Medico,139,0,Lima,Otro,Solo visualizador,1
HIST-489,8,18,sector_privado,media,Otro,49,1,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-490,7,1,sector_publico,alta,Ingeniero,134,1,Callao,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-491,7,4,independiente,nula,Contador,103,1,Otro,Gobierno Regional,Postulante frecuente,1
